Sample,Time(S),CH1(V)
131708,12.3516,0.200382
131709,12.3517,0.200382
131710,12.3518,0.198726
131711,12.3519,0.198726
131712,12.352,0.200382
131713,12.3521,0.200382
131714,12.3522,0.200382
131715,12.3523,0.200382
131716,12.3524,0.200382
131717,12.3525,0.200382
131718,12.3526,0.198726
131719,12.3527,0.198726
131720,12.3528,0.198726
131721,12.3529,0.198726
131722,12.353,0.198726
131723,12.3531,0.200382
131724,12.3532,0.200382
131725,12.3533,0.200382
131726,12.3534,0.200382
131727,12.3535,0.200382
131728,12.3536,0.200382
131729,12.3537,0.198726
131730,12.3538,0.198726
131731,12.3539,0.198726
131732,12.354,0.198726
131733,12.3541,0.200382
131734,12.3542,0.200382
131735,12.3543,0.200382
131736,12.3544,0.200382
131737,12.3545,0.200382
131738,12.3546,0.200382
131739,12.3547,0.200382
131740,12.3548,0.198726
131741,12.3549,0.198726
131742,12.355,0.198726
131743,12.3551,0.200382
131744,12.3552,0.200382
131745,12.3553,0.200382
131746,12.3554,0.198726
131747,12.3555,0.198726
131748,12.3556,0.198726
131749,12.3557,0.198726
131750,12.3558,0.198726
131751,12.3559,0.198726
131752,12.356,0.198726
131753,12.3561,0.200382
131754,12.3562,0.200382
131755,12.3563,0.200382
131756,12.3564,0.200382
131757,12.3565,0.200382
131758,12.3566,0.198726
131759,12.3567,0.198726
131760,12.3568,0.198726
131761,12.3569,0.198726
131762,12.357,0.198726
131763,12.3571,0.200382
131764,12.3572,0.200382
131765,12.3573,0.200382
131766,12.3574,0.200382
131767,12.3575,0.200382
131768,12.3576,0.198726
131769,12.3577,0.198726
131770,12.3578,0.198726
131771,12.3579,0.198726
131772,12.358,0.198726
131773,12.3581,0.200382
131774,12.3582,0.200382
131775,12.3583,0.200382
131776,12.3584,0.200382
131777,12.3585,0.198726
131778,12.3586,0.198726
131779,12.3587,0.198726
131780,12.3588,0.198726
131781,12.3589,0.198726
131782,12.359,0.198726
131783,12.3591,0.200382
131784,12.3592,0.200382
131785,12.3593,0.200382
131786,12.3594,0.200382
131787,12.3595,0.200382
131788,12.3596,0.200382
131789,12.3597,0.200382
131790,12.3598,0.198726
131791,12.3599,0.198726
131792,12.36,0.198726
131793,12.3601,0.200382
131794,12.3602,0.200382
131795,12.3603,0.200382
131796,12.3604,0.200382
131797,12.3605,0.200382
131798,12.3606,0.198726
131799,12.3607,0.198726
131800,12.3608,0.198726
131801,12.3609,0.198726
131802,12.361,0.198726
131803,12.3611,0.200382
131804,12.3612,0.200382
131805,12.3613,0.200382
131806,12.3614,0.200382
131807,12.3615,0.200382
131808,12.3616,0.200382
131809,12.3617,0.198726
131810,12.3618,0.198726
131811,12.3619,0.198726
131812,12.362,0.198726
131813,12.3621,0.200382
131814,12.3622,0.200382
131815,12.3623,0.200382
131816,12.3624,0.200382
131817,12.3625,0.198726
131818,12.3626,0.198726
131819,12.3627,0.198726
131820,12.3628,0.198726
131821,12.3629,0.198726
131822,12.363,0.198726
131823,12.3631,0.200382
131824,12.3632,0.200382
131825,12.3633,0.200382
131826,12.3634,0.200382
131827,12.3635,0.200382
131828,12.3636,0.200382
131829,12.3637,0.198726
131830,12.3638,0.198726
131831,12.3639,0.198726
131832,12.364,0.198726
131833,12.3641,0.200382
131834,12.3642,0.200382
131835,12.3643,0.200382
131836,12.3644,0.200382
131837,12.3645,0.198726
131838,12.3646,0.198726
131839,12.3647,0.198726
131840,12.3648,0.198726
131841,12.3649,0.198726
131842,12.365,0.198726
131843,12.3651,0.200382
131844,12.3652,0.200382
131845,12.3653,0.200382
131846,12.3654,0.200382
131847,12.3655,0.198726
131848,12.3656,0.200382
131849,12.3657,0.200382
131850,12.3658,0.198726
131851,12.3659,0.198726
131852,12.366,0.198726
131853,12.3661,0.200382
131854,12.3662,0.200382
131855,12.3663,0.200382
131856,12.3664,0.200382
131857,12.3665,0.200382
131858,12.3666,0.200382
131859,12.3667,0.198726
131860,12.3668,0.198726
131861,12.3669,0.198726
131862,12.367,0.198726
131863,12.3671,0.200382
131864,12.3672,0.200382
131865,12.3673,0.200382
131866,12.3674,0.200382
131867,12.3675,0.200382
131868,12.3676,0.200382
131869,12.3677,0.198726
131870,12.3678,0.198726
131871,12.3679,0.198726
131872,12.368,0.198726
131873,12.3681,0.200382
131874,12.3682,0.200382
131875,12.3683,0.200382
131876,12.3684,0.200382
131877,12.3685,0.200382
131878,12.3686,0.200382
131879,12.3687,0.198726
131880,12.3688,0.198726
131881,12.3689,0.198726
131882,12.369,0.198726
131883,12.3691,0.200382
131884,12.3692,0.200382
131885,12.3693,0.200382
131886,12.3694,0.200382
131887,12.3695,0.198726
131888,12.3696,0.198726
131889,12.3697,0.198726
131890,12.3698,0.198726
131891,12.3699,0.198726
131892,12.37,0.200382
131893,12.3701,0.200382
131894,12.3702,0.200382
131895,12.3703,0.200382
131896,12.3704,0.200382
131897,12.3705,0.200382
131898,12.3706,0.200382
131899,12.3707,0.200382
131900,12.3708,0.198726
131901,12.3709,0.198726
131902,12.371,0.198726
131903,12.3711,0.200382
131904,12.3712,0.200382
131905,12.3713,0.200382
131906,12.3714,0.200382
131907,12.3715,0.200382
131908,12.3716,0.200382
131909,12.3717,0.198726
131910,12.3718,0.198726
131911,12.3719,0.198726
131912,12.372,0.198726
131913,12.3721,0.200382
131914,12.3722,0.200382
131915,12.3723,0.200382
131916,12.3724,0.200382
131917,12.3725,0.200382
131918,12.3726,0.198726
131919,12.3727,0.198726
131920,12.3728,0.198726
131921,12.3729,0.198726
131922,12.373,0.198726
131923,12.3731,0.200382
131924,12.3732,0.200382
131925,12.3733,0.200382
131926,12.3734,0.200382
131927,12.3735,0.198726
131928,12.3736,0.198726
131929,12.3737,0.198726
131930,12.3738,0.198726
131931,12.3739,0.198726
131932,12.374,0.200382
131933,12.3741,0.200382
131934,12.3742,0.200382
131935,12.3743,0.200382
131936,12.3744,0.200382
131937,12.3745,0.200382
131938,12.3746,0.198726
131939,12.3747,0.198726
131940,12.3748,0.198726
131941,12.3749,0.198726
131942,12.375,0.198726
131943,12.3751,0.200382
131944,12.3752,0.200382
131945,12.3753,0.200382
131946,12.3754,0.200382
131947,12.3755,0.200382
131948,12.3756,0.198726
131949,12.3757,0.198726
131950,12.3758,0.198726
131951,12.3759,0.198726
131952,12.376,0.198726
131953,12.3761,0.200382
131954,12.3762,0.200382
131955,12.3763,0.200382
131956,12.3764,0.200382
131957,12.3765,0.198726
131958,12.3766,0.198726
131959,12.3767,0.198726
131960,12.3768,0.198726
131961,12.3769,0.198726
131962,12.377,0.198726
131963,12.3771,0.200382
131964,12.3772,0.200382
131965,12.3773,0.200382
131966,12.3774,0.200382
131967,12.3775,0.198726
131968,12.3776,0.198726
131969,12.3777,0.198726
131970,12.3778,0.198726
131971,12.3779,0.198726
131972,12.378,0.200382
131973,12.3781,0.200382
131974,12.3782,0.200382
131975,12.3783,0.200382
131976,12.3784,0.200382
131977,12.3785,0.198726
131978,12.3786,0.203694
131979,12.3787,0.198726
131980,12.3788,0.198726
131981,12.3789,0.198726
131982,12.379,0.200382
131983,12.3791,0.200382
131984,12.3792,0.200382
131985,12.3793,0.200382
131986,12.3794,0.200382
131987,12.3795,0.198726
131988,12.3796,0.198726
131989,12.3797,0.198726
131990,12.3798,0.198726
131991,12.3799,0.198726
131992,12.38,0.200382
131993,12.3801,0.200382
131994,12.3802,0.200382
131995,12.3803,0.200382
131996,12.3804,0.200382
131997,12.3805,0.200382
131998,12.3806,0.198726
131999,12.3807,0.198726
132000,12.3808,0.198726
132001,12.3809,0.198726
132002,12.381,0.200382
132003,12.3811,0.200382
132004,12.3812,0.200382
132005,12.3813,0.200382
132006,12.3814,0.200382
132007,12.3815,0.198726
132008,12.3816,0.198726
132009,12.3817,0.198726
132010,12.3818,0.198726
132011,12.3819,0.198726
132012,12.382,0.200382
132013,12.3821,0.200382
132014,12.3822,0.200382
132015,12.3823,0.200382
132016,12.3824,0.200382
132017,12.3825,0.200382
132018,12.3826,0.198726
132019,12.3827,0.198726
132020,12.3828,0.198726
132021,12.3829,0.198726
132022,12.383,0.200382
132023,12.3831,0.200382
132024,12.3832,0.200382
132025,12.3833,0.200382
132026,12.3834,0.198726
132027,12.3835,0.225223
132028,12.3836,0.26
132029,12.3837,0.288152
132030,12.3838,0.309681
132031,12.3839,0.327898
132032,12.384,0.351082
132033,12.3841,0.369299
132034,12.3842,0.382547
132035,12.3843,0.390827
132036,12.3844,0.4107
132037,12.3845,0.420636
132038,12.3846,0.423948
132039,12.3847,0.428917
132040,12.3848,0.428917
132041,12.3849,0.420636
132042,12.385,0.417324
132043,12.3851,0.414012
132044,12.3852,0.415668
132045,12.3853,0.415668
132046,12.3854,0.415668
132047,12.3855,0.412356
132048,12.3856,0.4107
132049,12.3857,0.40242
132050,12.3858,0.399108
132051,12.3859,0.395796
132052,12.386,0.387515
132053,12.3861,0.384203
132054,12.3862,0.377579
132055,12.3863,0.375923
132056,12.3864,0.370955
132057,12.3865,0.374267
132058,12.3866,0.374267
132059,12.3867,0.374267
132060,12.3868,0.370955
132061,12.3869,0.370955
132062,12.387,0.375923
132063,12.3871,0.375923
132064,12.3872,0.382547
132065,12.3873,0.382547
132066,12.3874,0.384203
132067,12.3875,0.384203
132068,12.3876,0.384203
132069,12.3877,0.384203
132070,12.3878,0.387515
132071,12.3879,0.387515
132072,12.388,0.387515
132073,12.3881,0.387515
132074,12.3882,0.387515
132075,12.3883,0.389171
132076,12.3884,0.385859
132077,12.3885,0.382547
132078,12.3886,0.379235
132079,12.3887,0.377579
132080,12.3888,0.382547
132081,12.3889,0.384203
132082,12.389,0.384203
132083,12.3891,0.384203
132084,12.3892,0.384203
132085,12.3893,0.387515
132086,12.3894,0.387515
132087,12.3895,0.387515
132088,12.3896,0.387515
132089,12.3897,0.387515
132090,12.3898,0.387515
132091,12.3899,0.387515
132092,12.39,0.387515
132093,12.3901,0.389171
132094,12.3902,0.385859
132095,12.3903,0.382547
132096,12.3904,0.379235
132097,12.3905,0.375923
132098,12.3906,0.379235
132099,12.3907,0.384203
132100,12.3908,0.384203
132101,12.3909,0.384203
132102,12.391,0.384203
132103,12.3911,0.387515
132104,12.3912,0.387515
132105,12.3913,0.385859
132106,12.3914,0.387515
132107,12.3915,0.387515
132108,12.3916,0.387515
132109,12.3917,0.385859
132110,12.3918,0.389171
132111,12.3919,0.389171
132112,12.392,0.385859
132113,12.3921,0.382547
132114,12.3922,0.377579
132115,12.3923,0.379235
132116,12.3924,0.382547
132117,12.3925,0.382547
132118,12.3926,0.385859
132119,12.3927,0.385859
132120,12.3928,0.385859
132121,12.3929,0.385859
132122,12.393,0.385859
132123,12.3931,0.387515
132124,12.3932,0.387515
132125,12.3933,0.387515
132126,12.3934,0.387515
132127,12.3935,0.385859
132128,12.3936,0.389171
132129,12.3937,0.387515
132130,12.3938,0.384203
132131,12.3939,0.382547
132132,12.394,0.377579
132133,12.3941,0.379235
132134,12.3942,0.382547
132135,12.3943,0.382547
132136,12.3944,0.385859
132137,12.3945,0.385859
132138,12.3946,0.385859
132139,12.3947,0.385859
132140,12.3948,0.387515
132141,12.3949,0.387515
132142,12.395,0.385859
132143,12.3951,0.389171
132144,12.3952,0.389171
132145,12.3953,0.389171
132146,12.3954,0.389171
132147,12.3955,0.387515
132148,12.3956,0.384203
132149,12.3957,0.379235
132150,12.3958,0.377579
132151,12.3959,0.382547
132152,12.396,0.382547
132153,12.3961,0.384203
132154,12.3962,0.384203
132155,12.3963,0.384203
132156,12.3964,0.387515
132157,12.3965,0.387515
132158,12.3966,0.387515
132159,12.3967,0.387515
132160,12.3968,0.387515
132161,12.3969,0.387515
132162,12.397,0.385859
132163,12.3971,0.389171
132164,12.3972,0.389171
132165,12.3973,0.387515
132166,12.3974,0.384203
132167,12.3975,0.379235
132168,12.3976,0.377579
132169,12.3977,0.382547
132170,12.3978,0.384203
132171,12.3979,0.384203
132172,12.398,0.385859
132173,12.3981,0.385859
132174,12.3982,0.385859
132175,12.3983,0.387515
132176,12.3984,0.387515
132177,12.3985,0.387515
132178,12.3986,0.387515
132179,12.3987,0.385859
132180,12.3988,0.389171
132181,12.3989,0.389171
132182,12.399,0.389171
132183,12.3991,0.385859
132184,12.3992,0.382547
132185,12.3993,0.379235
132186,12.3994,0.375923
132187,12.3995,0.379235
132188,12.3996,0.384203
132189,12.3997,0.384203
132190,12.3998,0.384203
132191,12.3999,0.385859
132192,12.4,0.385859
132193,12.4001,0.385859
132194,12.4002,0.387515
132195,12.4003,0.387515
132196,12.4004,0.387515
132197,12.4005,0.387515
132198,12.4006,0.387515
132199,12.4007,0.387515
132200,12.4008,0.389171
132201,12.4009,0.385859
132202,12.401,0.382547
132203,12.4011,0.379235
132204,12.4012,0.375923
132205,12.4013,0.379235
132206,12.4014,0.384203
132207,12.4015,0.385859
132208,12.4016,0.385859
132209,12.4017,0.384203
132210,12.4018,0.387515
132211,12.4019,0.387515
132212,12.402,0.387515
132213,12.4021,0.385859
132214,12.4022,0.389171
132215,12.4023,0.389171
132216,12.4024,0.389171
132217,12.4025,0.389171
132218,12.4026,0.389171
132219,12.4027,0.384203
132220,12.4028,0.382547
132221,12.4029,0.375923
132222,12.403,0.379235
132223,12.4031,0.384203
132224,12.4032,0.384203
132225,12.4033,0.384203
132226,12.4034,0.385859
132227,12.4035,0.385859
132228,12.4036,0.385859
132229,12.4037,0.387515
132230,12.4038,0.387515
132231,12.4039,0.387515
132232,12.404,0.387515
132233,12.4041,0.387515
132234,12.4042,0.387515
132235,12.4043,0.387515
132236,12.4044,0.387515
132237,12.4045,0.384203
132238,12.4046,0.379235
132239,12.4047,0.377579
132240,12.4048,0.382547
132241,12.4049,0.382547
132242,12.405,0.382547
132243,12.4051,0.385859
132244,12.4052,0.387515
132245,12.4053,0.387515
132246,12.4054,0.387515
132247,12.4055,0.387515
132248,12.4056,0.387515
132249,12.4057,0.389171
132250,12.4058,0.389171
132251,12.4059,0.389171
132252,12.406,0.389171
132253,12.4061,0.389171
132254,12.4062,0.387515
132255,12.4063,0.384203
132256,12.4064,0.379235
132257,12.4065,0.379235
132258,12.4066,0.379235
132259,12.4067,0.384203
132260,12.4068,0.384203
132261,12.4069,0.384203
132262,12.407,0.385859
132263,12.4071,0.385859
132264,12.4072,0.385859
132265,12.4073,0.387515
132266,12.4074,0.387515
132267,12.4075,0.387515
132268,12.4076,0.387515
132269,12.4077,0.387515
132270,12.4078,0.387515
132271,12.4079,0.389171
132272,12.408,0.385859
132273,12.4081,0.382547
132274,12.4082,0.382547
132275,12.4083,0.377579
132276,12.4084,0.379235
132277,12.4085,0.384203
132278,12.4086,0.384203
132279,12.4087,0.384203
132280,12.4088,0.384203
132281,12.4089,0.385859
132282,12.409,0.385859
132283,12.4091,0.385859
132284,12.4092,0.387515
132285,12.4093,0.387515
132286,12.4094,0.385859
132287,12.4095,0.387515
132288,12.4096,0.389171
132289,12.4097,0.389171
132290,12.4098,0.385859
132291,12.4099,0.382547
132292,12.41,0.379235
132293,12.4101,0.375923
132294,12.4102,0.379235
132295,12.4103,0.384203
132296,12.4104,0.384203
132297,12.4105,0.384203
132298,12.4106,0.385859
132299,12.4107,0.384203
132300,12.4108,0.387515
132301,12.4109,0.387515
132302,12.411,0.387515
132303,12.4111,0.385859
132304,12.4112,0.389171
132305,12.4113,0.389171
132306,12.4114,0.389171
132307,12.4115,0.389171
132308,12.4116,0.385859
132309,12.4117,0.382547
132310,12.4118,0.377579
132311,12.4119,0.377579
132312,12.412,0.382547
132313,12.4121,0.382547
132314,12.4122,0.385859
132315,12.4123,0.385859
132316,12.4124,0.385859
132317,12.4125,0.387515
132318,12.4126,0.387515
132319,12.4127,0.387515
132320,12.4128,0.385859
132321,12.4129,0.387515
132322,12.413,0.389171
132323,12.4131,0.389171
132324,12.4132,0.389171
132325,12.4133,0.389171
132326,12.4134,0.384203
132327,12.4135,0.382547
132328,12.4136,0.377579
132329,12.4137,0.379235
132330,12.4138,0.382547
132331,12.4139,0.382547
132332,12.414,0.385859
132333,12.4141,0.385859
132334,12.4142,0.385859
132335,12.4143,0.387515
132336,12.4144,0.387515
132337,12.4145,0.387515
132338,12.4146,0.387515
132339,12.4147,0.387515
132340,12.4148,0.389171
132341,12.4149,0.387515
132342,12.415,0.387515
132343,12.4151,0.387515
132344,12.4152,0.384203
132345,12.4153,0.379235
132346,12.4154,0.377579
132347,12.4155,0.382547
132348,12.4156,0.382547
132349,12.4157,0.382547
132350,12.4158,0.385859
132351,12.4159,0.384203
132352,12.416,0.387515
132353,12.4161,0.385859
132354,12.4162,0.389171
132355,12.4163,0.389171
132356,12.4164,0.389171
132357,12.4165,0.385859
132358,12.4166,0.387515
132359,12.4167,0.387515
132360,12.4168,0.389171
132361,12.4169,0.385859
132362,12.417,0.382547
132363,12.4171,0.382547
132364,12.4172,0.377579
132365,12.4173,0.379235
132366,12.4174,0.384203
132367,12.4175,0.384203
132368,12.4176,0.384203
132369,12.4177,0.385859
132370,12.4178,0.385859
132371,12.4179,0.385859
132372,12.418,0.387515
132373,12.4181,0.387515
132374,12.4182,0.387515
132375,12.4183,0.389171
132376,12.4184,0.389171
132377,12.4185,0.389171
132378,12.4186,0.387515
132379,12.4187,0.385859
132380,12.4188,0.385859
132381,12.4189,0.379235
132382,12.419,0.377579
132383,12.4191,0.382547
132384,12.4192,0.382547
132385,12.4193,0.385859
132386,12.4194,0.385859
132387,12.4195,0.384203
132388,12.4196,0.387515
132389,12.4197,0.387515
132390,12.4198,0.387515
132391,12.4199,0.387515
132392,12.42,0.385859
132393,12.4201,0.389171
132394,12.4202,0.389171
132395,12.4203,0.387515
132396,12.4204,0.390827
132397,12.4205,0.385859
132398,12.4206,0.382547
132399,12.4207,0.377579
132400,12.4208,0.377579
132401,12.4209,0.382547
132402,12.421,0.382547
132403,12.4211,0.385859
132404,12.4212,0.387515
132405,12.4213,0.387515
132406,12.4214,0.387515
132407,12.4215,0.387515
132408,12.4216,0.387515
132409,12.4217,0.387515
132410,12.4218,0.387515
132411,12.4219,0.387515
132412,12.422,0.385859
132413,12.4221,0.389171
132414,12.4222,0.389171
132415,12.4223,0.385859
132416,12.4224,0.382547
132417,12.4225,0.375923
132418,12.4226,0.379235
132419,12.4227,0.382547
132420,12.4228,0.384203
132421,12.4229,0.384203
132422,12.423,0.385859
132423,12.4231,0.385859
132424,12.4232,0.385859
132425,12.4233,0.387515
132426,12.4234,0.387515
132427,12.4235,0.387515
132428,12.4236,0.387515
132429,12.4237,0.387515
132430,12.4238,0.385859
132431,12.4239,0.389171
132432,12.424,0.387515
132433,12.4241,0.384203
132434,12.4242,0.379235
132435,12.4243,0.377579
132436,12.4244,0.382547
132437,12.4245,0.382547
132438,12.4246,0.382547
132439,12.4247,0.385859
132440,12.4248,0.385859
132441,12.4249,0.384203
132442,12.425,0.387515
132443,12.4251,0.387515
132444,12.4252,0.387515
132445,12.4253,0.389171
132446,12.4254,0.385859
132447,12.4255,0.387515
132448,12.4256,0.387515
132449,12.4257,0.387515
132450,12.4258,0.387515
132451,12.4259,0.384203
132452,12.426,0.379235
132453,12.4261,0.377579
132454,12.4262,0.382547
132455,12.4263,0.382547
132456,12.4264,0.382547
132457,12.4265,0.385859
132458,12.4266,0.385859
132459,12.4267,0.385859
132460,12.4268,0.385859
132461,12.4269,0.387515
132462,12.427,0.387515
132463,12.4271,0.387515
132464,12.4272,0.387515
132465,12.4273,0.389171
132466,12.4274,0.389171
132467,12.4275,0.389171
132468,12.4276,0.387515
132469,12.4277,0.384203
132470,12.4278,0.379235
132471,12.4279,0.377579
132472,12.428,0.382547
132473,12.4281,0.384203
132474,12.4282,0.385859
132475,12.4283,0.385859
132476,12.4284,0.385859
132477,12.4285,0.387515
132478,12.4286,0.387515
132479,12.4287,0.387515
132480,12.4288,0.387515
132481,12.4289,0.387515
132482,12.429,0.385859
132483,12.4291,0.389171
132484,12.4292,0.387515
132485,12.4293,0.390827
132486,12.4294,0.385859
132487,12.4295,0.382547
132488,12.4296,0.379235
132489,12.4297,0.375923
132490,12.4298,0.379235
132491,12.4299,0.384203
132492,12.43,0.384203
132493,12.4301,0.384203
132494,12.4302,0.387515
132495,12.4303,0.387515
132496,12.4304,0.387515
132497,12.4305,0.387515
132498,12.4306,0.387515
132499,12.4307,0.387515
132500,12.4308,0.387515
132501,12.4309,0.387515
132502,12.431,0.387515
132503,12.4311,0.389171
132504,12.4312,0.385859
132505,12.4313,0.382547
132506,12.4314,0.377579
132507,12.4315,0.377579
132508,12.4316,0.382547
132509,12.4317,0.382547
132510,12.4318,0.385859
132511,12.4319,0.384203
132512,12.432,0.387515
132513,12.4321,0.387515
132514,12.4322,0.387515
132515,12.4323,0.387515
132516,12.4324,0.389171
132517,12.4325,0.389171
132518,12.4326,0.389171
132519,12.4327,0.389171
132520,12.4328,0.389171
132521,12.4329,0.389171
132522,12.433,0.385859
132523,12.4331,0.382547
132524,12.4332,0.377579
132525,12.4333,0.379235
132526,12.4334,0.382547
132527,12.4335,0.382547
132528,12.4336,0.385859
132529,12.4337,0.385859
132530,12.4338,0.385859
132531,12.4339,0.385859
132532,12.434,0.387515
132533,12.4341,0.387515
132534,12.4342,0.387515
132535,12.4343,0.389171
132536,12.4344,0.389171
132537,12.4345,0.389171
132538,12.4346,0.387515
132539,12.4347,0.387515
132540,12.4348,0.384203
132541,12.4349,0.379235
132542,12.435,0.377579
132543,12.4351,0.379235
132544,12.4352,0.382547
132545,12.4353,0.385859
132546,12.4354,0.385859
132547,12.4355,0.384203
132548,12.4356,0.387515
132549,12.4357,0.387515
132550,12.4358,0.387515
132551,12.4359,0.387515
132552,12.436,0.387515
132553,12.4361,0.385859
132554,12.4362,0.389171
132555,12.4363,0.389171
132556,12.4364,0.387515
132557,12.4365,0.387515
132558,12.4366,0.384203
132559,12.4367,0.379235
132560,12.4368,0.379235
132561,12.4369,0.379235
132562,12.437,0.384203
132563,12.4371,0.384203
132564,12.4372,0.384203
132565,12.4373,0.387515
132566,12.4374,0.387515
132567,12.4375,0.387515
132568,12.4376,0.387515
132569,12.4377,0.387515
132570,12.4378,0.387515
132571,12.4379,0.387515
132572,12.438,0.385859
132573,12.4381,0.389171
132574,12.4382,0.387515
132575,12.4383,0.387515
132576,12.4384,0.384203
132577,12.4385,0.379235
132578,12.4386,0.377579
132579,12.4387,0.379235
132580,12.4388,0.384203
132581,12.4389,0.382547
132582,12.439,0.385859
132583,12.4391,0.384203
132584,12.4392,0.387515
132585,12.4393,0.387515
132586,12.4394,0.387515
132587,12.4395,0.387515
132588,12.4396,0.387515
132589,12.4397,0.387515
132590,12.4398,0.387515
132591,12.4399,0.387515
132592,12.44,0.389171
132593,12.4401,0.385859
132594,12.4402,0.382547
132595,12.4403,0.379235
132596,12.4404,0.375923
132597,12.4405,0.379235
132598,12.4406,0.384203
132599,12.4407,0.384203
132600,12.4408,0.384203
132601,12.4409,0.385859
132602,12.441,0.385859
132603,12.4411,0.385859
132604,12.4412,0.389171
132605,12.4413,0.389171
132606,12.4414,0.389171
132607,12.4415,0.389171
132608,12.4416,0.389171
132609,12.4417,0.387515
132610,12.4418,0.390827
132611,12.4419,0.385859
132612,12.442,0.382547
132613,12.4421,0.377579
132614,12.4422,0.377579
132615,12.4423,0.382547
132616,12.4424,0.382547
132617,12.4425,0.385859
132618,12.4426,0.385859
132619,12.4427,0.385859
132620,12.4428,0.385859
132621,12.4429,0.385859
132622,12.443,0.385859
132623,12.4431,0.387515
132624,12.4432,0.387515
132625,12.4433,0.387515
132626,12.4434,0.385859
132627,12.4435,0.389171
132628,12.4436,0.387515
132629,12.4437,0.384203
132630,12.4438,0.382547
132631,12.4439,0.377579
132632,12.444,0.379235
132633,12.4441,0.382547
132634,12.4442,0.385859
132635,12.4443,0.384203
132636,12.4444,0.387515
132637,12.4445,0.387515
132638,12.4446,0.387515
132639,12.4447,0.387515
132640,12.4448,0.387515
132641,12.4449,0.387515
132642,12.445,0.387515
132643,12.4451,0.387515
132644,12.4452,0.389171
132645,12.4453,0.389171
132646,12.4454,0.387515
132647,12.4455,0.384203
132648,12.4456,0.379235
132649,12.4457,0.377579
132650,12.4458,0.382547
132651,12.4459,0.382547
132652,12.446,0.382547
132653,12.4461,0.385859
132654,12.4462,0.384203
132655,12.4463,0.387515
132656,12.4464,0.387515
132657,12.4465,0.387515
132658,12.4466,0.387515
132659,12.4467,0.387515
132660,12.4468,0.387515
132661,12.4469,0.387515
132662,12.447,0.385859
132663,12.4471,0.389171
132664,12.4472,0.389171
132665,12.4473,0.379235
132666,12.4474,0.382547
132667,12.4475,0.375923
132668,12.4476,0.382547
132669,12.4477,0.382547
132670,12.4478,0.382547
132671,12.4479,0.382547
132672,12.448,0.385859
132673,12.4481,0.384203
132674,12.4482,0.387515
132675,12.4483,0.387515
132676,12.4484,0.387515
132677,12.4485,0.387515
132678,12.4486,0.387515
132679,12.4487,0.387515
132680,12.4488,0.385859
132681,12.4489,0.389171
132682,12.449,0.385859
132683,12.4491,0.382547
132684,12.4492,0.379235
132685,12.4493,0.375923
132686,12.4494,0.379235
132687,12.4495,0.384203
132688,12.4496,0.382547
132689,12.4497,0.385859
132690,12.4498,0.385859
132691,12.4499,0.384203
132692,12.45,0.387515
132693,12.4501,0.387515
132694,12.4502,0.385859
132695,12.4503,0.389171
132696,12.4504,0.389171
132697,12.4505,0.389171
132698,12.4506,0.389171
132699,12.4507,0.389171
132700,12.4508,0.385859
132701,12.4509,0.382547
132702,12.451,0.377579
132703,12.4511,0.377579
132704,12.4512,0.379235
132705,12.4513,0.384203
132706,12.4514,0.384203
132707,12.4515,0.384203
132708,12.4516,0.385859
132709,12.4517,0.384203
132710,12.4518,0.387515
132711,12.4519,0.387515
132712,12.452,0.387515
132713,12.4521,0.387515
132714,12.4522,0.387515
132715,12.4523,0.385859
132716,12.4524,0.389171
132717,12.4525,0.389171
132718,12.4526,0.385859
132719,12.4527,0.382547
132720,12.4528,0.377579
132721,12.4529,0.377579
132722,12.453,0.382547
132723,12.4531,0.382547
132724,12.4532,0.385859
132725,12.4533,0.385859
132726,12.4534,0.385859
132727,12.4535,0.385859
132728,12.4536,0.387515
132729,12.4537,0.387515
132730,12.4538,0.387515
132731,12.4539,0.387515
132732,12.454,0.389171
132733,12.4541,0.387515
132734,12.4542,0.387515
132735,12.4543,0.387515
132736,12.4544,0.384203
132737,12.4545,0.382547
132738,12.4546,0.377579
132739,12.4547,0.379235
132740,12.4548,0.382547
132741,12.4549,0.382547
132742,12.455,0.385859
132743,12.4551,0.385859
132744,12.4552,0.385859
132745,12.4553,0.385859
132746,12.4554,0.387515
132747,12.4555,0.387515
132748,12.4556,0.387515
132749,12.4557,0.387515
132750,12.4558,0.387515
132751,12.4559,0.385859
132752,12.456,0.389171
132753,12.4561,0.387515
132754,12.4562,0.384203
132755,12.4563,0.379235
132756,12.4564,0.379235
132757,12.4565,0.379235
132758,12.4566,0.384203
132759,12.4567,0.384203
132760,12.4568,0.384203
132761,12.4569,0.384203
132762,12.457,0.387515
132763,12.4571,0.387515
132764,12.4572,0.385859
132765,12.4573,0.389171
132766,12.4574,0.389171
132767,12.4575,0.389171
132768,12.4576,0.389171
132769,12.4577,0.389171
132770,12.4578,0.387515
132771,12.4579,0.387515
132772,12.458,0.384203
132773,12.4581,0.379235
132774,12.4582,0.377579
132775,12.4583,0.379235
132776,12.4584,0.384203
132777,12.4585,0.384203
132778,12.4586,0.384203
132779,12.4587,0.384203
132780,12.4588,0.387515
132781,12.4589,0.387515
132782,12.459,0.387515
132783,12.4591,0.387515
132784,12.4592,0.387515
132785,12.4593,0.387515
132786,12.4594,0.389171
132787,12.4595,0.389171
132788,12.4596,0.389171
132789,12.4597,0.385859
132790,12.4598,0.382547
132791,12.4599,0.382547
